更新时间,#genre#
CCTV1,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226559/index.m3u8
CCTV1,https://stream1.freetv.fun/961876d0c8bba36f6519d7018724963b00d568ce7a9f1f1b31e2b373b4f1d2b3.m3u8
CCTV1,http://222.241.154.37:9901/tsfile/live/23001_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV1,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226419/index.m3u8
CCTV1,https://epg.pw/stream/9c278a43d5bf7e515412f079507a71cfb8a263ff4938b30757880c9c7cd972b7.m3u8
CCTV1,http://116.21.87.83:8889/udp/239.77.1.17:5146
CCTV1,http://[2409:8087:2001:20:2800:0:df6e:eb23]:80/PLTV/1/224/3221230656/1.m3u8
CCTV1,http://123.101.98.163:2000/rtp/239.16.10.1:2000
CCTV1,http://121.29.111.242:8888/rtp/239.253.92.83:8012
CCTV1,http://219.159.147.195:9901/tsfile/live/1029_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV1,http://58.57.21.166:9901/tsfile/live/0001_1.m3u8
CCTV1,http://218.3.138.25:1111/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV1,http://222.211.162.3:8888/udp/239.93.0.184:5140
CCTV1,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226419/index.m3u8
CCTV1,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010011/1.m3u8?
CCTV1,https://stream1.freetv.fun/8973ff67af3f7c2d22cdf2a379e20b1bc812e963bfb3fd4bccf5a85c4953d022.m3u8
CCTV1,http://36.248.137.69:60033/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV1,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226016/1.m3u8?icpid=88888888&from=1&hms_devid=1012&vqe=3
CCTV1, http://3501776.xyz:35455/gaoma/cctv1.m3u8
CCTV1,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/yinhe/88888888/224/3221226559/index.m3u8
CCTV1,http://61.55.46.35:4022/rtp/239.253.92.83:8012
CCTV1,http://123.101.98.163:2000/rtp/239.16.20.1:10010
CCTV1,http://123.163.55.234:9901/tsfile/live/0001_1.m3u8?key=txiptv
CCTV1,http://115.153.254.81/PLTV/88888888/224/3221225517/iptv7949.smil/index.m3u8?fmt=ts2hls
CCTV1,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226016/1.m3u8?
CCTV1,http://111.192.178.62:8012/udp/239.3.1.129:8008
CCTV1,http:///udp/239.76.253.151:9000
CCTV1,http://124.128.73.58:9901/tsfile/live/0001_1.m3u8?key=txiptv
CCTV1,https://epg.pw/stream/b8dcdc7ba56cbf09277896dfa81c05756e3da4cc48c5b0ad6ea090ab987fb77a.m3u8
CCTV1,https://stream1.freetv.fun/0905e6f82d72f6c6a745f5f5bf328779cb3348751e044b96934fff521f5d97a5.m3u8
CCTV1,https://stream1.freetv.fun/2ad5af5d9a8d7243c8d9c7422ee6cf76bad9ac2c1e157bc9f199423fb5ed4845.m3u8
CCTV1,https://stream1.freetv.fun/ee6bfbbf6bd7448cd334ce598474b15c4179f9cf07a6980cd02389132eef0af0.m3u8
CCTV1,http://116.21.87.83:8889/udp/239.77.0.129:5146
CCTV1,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226016/index.m3u8
CCTV1,http://171.108.239.99:8181/tsfile/live/1027_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV1,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010011/index.m3u8
CCTV1,https://stream1.freetv.fun/e87ac64457c976111fc8524f11c25da508b807c29647c571b45ab13a609917c2.m3u8
CCTV1,http://124.128.73.58:9901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV1,http://183.164.33.215:4022/rtp/238.1.78.166:7200
CCTV1,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226016/index.m3u8
CCTV1,http://coolcat.synology.me:4022/rtp/239.3.1.129:8008
CCTV1,http://124.165.251.82:9999/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV1,http://cdn.jdshipin.com:8880/ysp.php?id=cctv1
CCTV1,https://stream1.freetv.fun/2622897affd8a1c93ab36252984ab0e499d1e4a6fc76b87e6ef8039de3f2e642.m3u8
CCTV1,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226559/index.m3u8
CCTV1,http://[2409:8087:5e01:34::23]:6610/ZTE_CMS/00000001000000060000000000000131/index.m3u8?IAS
CCTV1,rtsp://115.153.254.81/PLTV/88888888/224/3221225517/iptv7949.smil
CCTV1,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226016/index.m3u8?
CCTV1,http:///udp/239.76.246.151:1234
CCTV1,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226514/index.m3u8
CCTV1,http://123.101.98.129:2000/rtp/239.16.10.36:2000
CCTV1, http://iptv.0564.org:35455/itv/1000000005000265001.m3u8?cdn=ystenlive
CCTV1,http://115.220.243.30:9999/rtp/233.50.201.118:5140
CCTV1, http://mh0.asia:35455/itv/1000000005000265001.m3u8?cdn=ystenlive
CCTV1,http://106.42.108.91:2000/rtp/239.16.10.1:2000
CCTV1,http://123.121.93.25:8686/rtp/239.3.1.129:8008
CCTV1,https://stream1.freetv.fun/03926cb79638398a11285c90b222911693264d56dc9fc0172bec90b39c6b371b.m3u8
CCTV1,http://play.kankanlive.com/live/1661761962676984.m3u8
CCTV1,http:///udp/239.76.245.51:1234
CCTV1,http://183.155.254.220:9999/rtp/233.50.201.118:5140
CCTV1,http://223.10.39.207:8083/udp/239.1.1.7:8007
CCTV1,http://183.30.199.99:8886/udp/239.77.0.86:5146
CCTV1,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221226225/index.m3u8
CCTV1,http://116.128.242.83:9901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路354』
CCTV1,http://alvin.ergotron.net:8000/udp/239.77.1.17:5146
CCTV1,http://e2.woc.iiiya.cn:8888/rtp/239.61.3.60:9878
CCTV1,http://120.234.5.29:6000/udp/239.20.0.104:2006
CCTV1,http://115.230.188.101:9999/rtp/233.50.201.118:5140
CCTV1,http://58.48.37.158:1111/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV1,http://114.254.85.192:2222/rtp/239.3.1.129:8008
CCTV1,http://110.80.17.38:9901/tsfile/live/0001_1.m3u8?key=txiptv
CCTV1,http://219.159.147.195:9901/tsfile/live/1029_1.m3u8
CCTV1,http://123.101.98.163:2000/rtp/239.16.10.36:2000
CCTV1,https://migu.188766.xyz/?migutoken=747ac474ce741b6892e0183d0320ea8b&id=CCTV1&pp=1
CCTV1,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221226221/index.m3u8
CCTV1,http://222.130.146.175:8888/rtp/239.3.1.129:8008
CCTV1,http://118.122.2.29:9999/hls/1/index.m3u8
CCTV1,http://113.25.252.226:9901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV1,http://180.108.135.48:8888/udp/239.49.8.129:6000
CCTV1,http://171.108.239.99:8181/tsfile/live/1027_1.m3u8?key=txiptv
CCTV1,http://123.146.162.24:8013/tslslive/noEX9SG/hls/live_sd.m3u8
CCTV1,http://171.213.130.23:8088/udp/239.93.0.184:5140
CCTV1,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226559/index.m3u8
CCTV1,http://221.5.12.130:2223/hls/23/index.m3u8
CCTV1,http://123.10.76.183:808/hls/1/index.m3u8
CCTV1,http://222.129.33.14:8888/rtp/239.3.1.129:8008
CCTV1, http://36.105.100.208:35455/gaoma/cctv1.m3u8
CCTV1,http://123.101.98.129:2000/rtp/239.16.20.1:10010
CCTV1, http://123.182.60.29:9002/hls/1/index.m3u8
CCTV1,http://gouwu.pthv.gitv.tv:91/live/CCTV1hd-8M/live.m3u8
CCTV1,http://183.30.199.99:8886/udp/239.77.0.129:5146
CCTV1,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226016/index.m3u8
CCTV1,http://119.39.97.2:9002/tsfile/live/0001_1.m3u8
CCTV1,http://[2409:8087:1a01:df::4077]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226016/index.m3u8
CCTV1,http://123.138.216.44:9902/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV1,http://223.10.115.195:8082/udp/239.1.1.7:8007
CCTV1,http://3501776.xyz:35455/gaoma/cctv1.m3u8
CCTV1,http://120.76.248.139/live/bfgd/4200000488.m3u8
CCTV1,http://114.226.231.226:8888/udp/239.49.8.129:6000
CCTV1,https://www.tfiplaytv.vip:3344/PLTV/d576c9ff9034305c70e14eaa7df61759e479faa57cd84db508ae6193688f567b6607f10da3f098d8e8b1d596330ef66b/ys.php?id=cctv1b&token=29OdfaO3c77ad5fO9777d6c85264655c85O1ccc56238c51d6746a5bb4caebc84
CCTV1,http://218.89.240.144:59901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV1,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226016/index.m3u8?
CCTV1,http://60.164.229.62:4040/udp/239.255.30.101:8231
CCTV1,http://110.53.218.182:9902/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV1,http://www.zzlag.top:9087/tsfile/live/1010_1.m3u8?key=txiptv
CCTV1,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226895/1.m3u8?
CCTV1,http://49.77.104.103:8554/udp/239.49.8.129:6000
CCTV1,http://[2409:8087:5e01:34::21]:6610/ZTE_CMS/00000001000000060000000000000131/index.m3u8?IAS
CCTV1,http://1.195.111.251:11190/tsfile/live/0001_1.m3u8
CCTV1,http://118.81.54.64:9999/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV1,http://123.114.19.80:4000/rtp/239.3.1.129:8008
CCTV1,http://124.205.11.246:91/live/CCTV1hd-8M/live.m3u8
CCTV1, http://183.94.1.118:8801/tsfile/live/0001_1.m3u8
CCTV1,http://[2409:8087:5e00:24::1f]:6060/ZTE_CMS/00000001000000060000000000000131/index.m3u8
CCTV1,http://61.55.13.136:4000/rtp/239.253.92.83:8012
CCTV1,https://stream1.freetv.fun/960192460e742af597efd712c6fee1c5baf1e90589d2166e6e3f0dd636132070.m3u8
CCTV1,http://113.220.234.100:9999/tsfile/live/0017_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV1,http://111.160.17.2:59901/tsfile/live/0001_1.m3u8
CCTV1,http://183.6.110.242:9901/hls/1001/index.m3u8
CCTV1,http://l.cztvcloud.com/channels/lantian/SXshangyu1/720p.m3u8
CCTV1,http://221.225.236.123:9901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV1,http:///rtp/239.254.96.96:8550
CCTV1,https://epg.pw/stream/7571be7517df6df6bcc71c21ab322ff1359bf258421cfa8c310b5879ac535dc4.m3u8
CCTV1,http://116.21.87.83:8888/udp/239.77.1.144:5146
CCTV1,http://171.108.239.98:8181/tsfile/live/1027_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV1,http://115.171.216.195:4000/udp/225.1.8.1:8008
CCTV1,http://171.8.247.154:808/hls/1/index.m3u8
CCTV1,http://58.57.21.166:9901/tsfile/live/0001_1.m3u8?key=txiptv
CCTV1,http://61.52.158.169:808/hls/1/index.m3u8
CCTV1,http://116.21.87.83:8889/udp/239.77.0.86:5146
CCTV1,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226016/index.m3u8
CCTV1,http://116.21.87.83:8888/udp/239.77.0.86:5146
CCTV1,http://119.62.36.174:9901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV1,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226559/index.m3u8
CCTV1,http://49.77.104.103:8554/udp/239.49.8.19:9614
CCTV1,http://183.30.199.99:8886/udp/239.77.1.17:5146
CCTV1,http://123.112.208.22:4022/rtp/239.3.1.129:8008
CCTV1,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010011/1.m3u8
CCTV1,http://106.42.108.91:2000/rtp/239.16.10.36:2000
CCTV1,https://epg.pw/stream/0708164a2201ab82eb0c3f2d3ede428571b1b4bb1b8d3cfb3a9ed1201dd2fe68.m3u8
CCTV1,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225642/index.m3u8
CCTV1, https://rthktv33-live.akamaized.net/hls/live/2101641/RTHKTV33/stream05/streamPlaylist.m3u8?
CCTV1,http://116.21.87.83:8888/udp/239.77.1.17:5146
CCTV1,http://www.furymax.top:85/rtp/239.254.96.96:8550
CCTV1,https://stream1.freetv.fun/9f70f5d60b14bb1ef93886f17fa8f20f55f4a36ac45206f6c5a5bf9654d6e4fb.m3u8
CCTV1,http://58.48.37.158:1111/tsfile/live/0001_1.m3u8
CCTV1,https://epg.pw/stream/429ae5e0377c05e43ec9fa7aae9d77ccafe257fdca1816d8044bfd285f231613.m3u8
CCTV1,http://58.57.40.22:9901/tsfile/live/0001_1.m3u8
CCTV1,http://183.11.239.36:808/hls/19/index.m3u8
CCTV1,https://stream1.freetv.fun/f8b77654ee5202e90044771d42c97306dee3fac5acd35b60e23652873790de01.m3u8
CCTV1,https://stream1.freetv.fun/32f2971092f2d6d62d14ecf5b7fec403c96200d3d03e70c6bc7deb2f66cf9fbb.m3u8
CCTV1,https://tv.iill.top/migu/cctv1
CCTV1,http://111.192.191.29:8012/udp/239.3.1.129:8008
CCTV1,http://116.162.6.192/61.v.smtcdns.net/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221226009/index.m3u8
CCTV1,https://stream1.freetv.fun/354e2e055127bbf43693aa848d84f93f5bcc517472a8858f188f313dbf157f51.m3u8
CCTV1,http://221.237.92.253:9999/udp/239.93.0.184:5140
CCTV1,http://171.108.239.79:8181/tsfile/live/1027_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV1,http://n1.dddmmh.space:8088/udp/225.0.4.74:7980
CCTV1,https://stream1.freetv.fun/f1fa8406434117dfaa5c0b174fa90a31da74b1ad921fc3ce3662a40cff4d9001.m3u8
CCTV1,http://222.169.85.8:9901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV1,rtsp://115.153.254.81/PLTV/88888888/224/3221225699/iptv8040.smil
CCTV1,https://piccpndali.v.myalicdn.com/audio/cctv1_2.m3u8
CCTV1,http://116.21.87.83:8888/udp/239.77.0.129:5146
CCTV1,https://api.olelive.com/dis/live/CCTV1HD/hls.m3u8
CCTV1,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/yinhe/88888888/224/3221226016/index.m3u8
CCTV1,https://stream1.freetv.fun/df7cf71b3e02015b9029ac087b3eec56fde92fd81d162962570629faec293037.m3u8
CCTV1,http://61.136.67.238:50085/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV1, http://120.192.226.35:8009/hls/501/index.m3u8
CCTV1,http://171.8.171.28:8800/rtp/239.16.20.1:10010
CCTV1,http://124.64.11.135:8888/rtp/239.3.1.129:8008
CCTV1,http://14.212.185.27:9901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV1,http://115.153.254.81/PLTV/88888888/224/3221225699/iptv8040.smil/index.m3u8?fmt=ts2hls
CCTV1,http://112.123.206.32:808/hls/1/index.m3u8
CCTV1,https://stream1.freetv.fun/ed56f455ae3fdab6f18723bceb3da6c3ee2e7ad0914baa05f5a533c02f6f303d.m3u8
CCTV1,http://175.8.213.198:8081/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV1,http://106.42.108.91:2000/rtp/239.16.20.1:10010
CCTV1,http://stream.smntv.cn/smtv1/sd/live.m3u8
CCTV1,https://epg.pw/stream/8f2fe0a36753daf5033df67666c94fbcb82d57e5f326733baa3fa5526c3c0bcd.m3u8
CCTV1,https://epg.pw/stream/9b729e6c878984d044d0552a24528d74fe7ef50bf62542ff952688d80f70e770.m3u8
CCTV1,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010144/index.m3u8
CCTV1,http://114.226.231.226:8888/udp/239.49.8.19:9614
CCTV1,http://111.225.100.73:9901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV1,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226016/index.m3u8
CCTV1,http://60.10.139.10:8801/hls/1/index.m3u8
CCTV1,http://119.39.97.2:9002/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV1,http://171.8.246.67:808/hls/1/index.m3u8
CCTV1,http://222.71.95.178:9901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV1,http:///udp/239.45.3.145:5140
CCTV1,http://183.3.134.56:9901/tsfile/live/0001_1.m3u8?key=tvbox6_com&playlive=1&authid=0
CCTV1,http://117.27.190.42:9998/tsfile/live/23232_1.m3u8?key=txiptv
CCTV1,http://fm1077.serv00.net/Smart.php?id=cctv1
CCTV1,http://221.196.34.247:4022/udp/225.1.1.120:5002
CCTV1,http://58.51.111.46:1111/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV1,http://59.173.183.242:9901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV1,http://125.82.168.238:8888/rtp/235.254.198.51:1480
CCTV1,http://103.116.245.163/sxg/sxg.php?id=/CCTV-1H265_4000.m3u8
CCTV1,http://dms.yryyj.site:8188/udp/239.76.246.151:1234
CCTV1,http://36.32.174.67:60080/newlive/live/hls/1/live.m3u8
CCTV1,http://1b6467f415.iok.la:9931/tsfile/live/1020_1.m3u8
CCTV2,http://148.135.93.213/live.php?id=CCTV2
CCTV2,http://183.155.254.220:9999/rtp/233.50.201.119:5140
CCTV2,http://[2409:8087:5e01:34::20]:6610/ZTE_CMS/00000001000000060000000000000372/index.m3u8?IAS
CCTV2,https://stream1.freetv.fun/5b91bacf9e196bd7d369f942cd14828d8466b040dd9f56744c5d5716f974fb90.m3u8
CCTV2,http://218.241.192.50:8808/rtp/239.3.1.60:8084
CCTV2,http://123.101.98.129:2000/rtp/239.16.20.2:10020
CCTV2,http://171.8.246.67:808/hls/2/index.m3u8
CCTV2,http://114.226.231.226:8888/udp/239.49.8.50:9802
CCTV2,http://222.169.85.8:9901/tsfile/live/0002_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV2,http://115.153.254.81/PLTV/88888888/224/3221226825/59814584.smil/index.m3u8?fmt=ts2hls
CCTV2,http://115.220.243.30:9999/rtp/233.50.201.119:5140
CCTV2,https://stream1.freetv.fun/ddc1240d9cafb3571f6af0ae89031e56412c7501e12876ce26bad8ddfe7a2f52.m3u8
CCTV2,http://124.165.251.82:9999/tsfile/live/0002_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV2,http://123.101.98.129:2000/rtp/239.16.10.127:2000
CCTV2,https://epg.pw/stream/e9ce2600ddd9798bc799287e8e331bbb84716754f777900fa8c20b9d7b376965.m3u8
CCTV2,http://171.108.239.79:8181/tsfile/live/1028_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV2,http://123.138.216.44:9902/tsfile/live/0002_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV2,http://171.213.130.23:8088/udp/239.93.1.23:6000
CCTV2,http://171.108.239.99:8181/tsfile/live/1028_1.m3u8?key=txiptv
CCTV2,http://hlsbkmgsplive.miguvideo.com/wd_r2/cctv/cctv2hd/1500/index.m3u8?&encrypt=
CCTV2,http://222.129.33.14:8888/rtp/239.3.1.60:8084
CCTV2,http://183.30.199.99:8886/udp/239.253.43.17:5146
CCTV2, http://120.192.226.35:8009/hls/502/index.m3u8
CCTV2,http://221.196.34.247:4022/udp/225.1.1.133:5002
CCTV2,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221225588/index.m3u8
CCTV2,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225500/index.m3u8?fmt=ts2hls
CCTV2,http://60.29.124.66:6080/hls/13/index.m3u8
CCTV2,http://222.240.82.92:9901/tsfile/live/0002_1.m3u8
CCTV2,http://111.225.100.73:9901/tsfile/live/faacts/0002_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV2,http://223.151.49.74:59901/tsfile/live/0002_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV2,https://stream1.freetv.fun/56b3862915fdf5bcf640fee36fc169e6e6e9ca9a44663406cc3ec70d5f278145.m3u8
CCTV2,http://111.192.191.29:8012/udp/239.3.1.60:8084
CCTV2,http://114.252.229.26:9876/rtp/239.3.1.60:8084
CCTV2,https://migu.188766.xyz/?migutoken=b9ccf198af003ffc95e17f8251df6f8a&id=CCTV2&pp=1
CCTV2,http://113.220.234.100:9999/tsfile/live/0018_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV2,http://127.0.0.1:9978/proxy?do=ysptp&type=m3u8&id=cctv2
CCTV2,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010211/1.m3u8?
CCTV2,http://218.3.138.25:1111/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV2,https://cntv.lat/tv/live.php?auth=231110&id=cctv2
CCTV2,http:///udp/239.76.253.152:9000
CCTV2,http://219.159.147.195:9901/tsfile/live/1019_1.m3u8
CCTV2,https://epg.pw/stream/20786507e757fe067df9e9efbc2351b1124d211a591d4238ed5ba5520a252067.m3u8
CCTV2,https://stream1.freetv.fun/04e7a6d2777bc5b2b3b202cdb62f5c799bee9ac7a21b3d5bab08c64006f0433e.m3u8
CCTV2,http://58.51.111.46:1111/tsfile/live/0002_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV2,http://110.7.129.81:8096/tsfile/live/0002_1.m3u8
CCTV2,http://223.10.39.207:8083/udp/239.1.1.8:8008
CCTV2,https://www.tfiplaytv.vip:3344/PLTV/d576c9ff9034305c70e14eaa7df61759e479faa57cd84db508ae6193688f567b6607f10da3f098d8e8b1d596330ef66b/ys.php?id=cctv2b&token=29OdfaO3c77ad5fO9777d6c85264655c85O1ccc56238c51d6746a5bb4caebc84
CCTV2,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225588/index.m3u8
CCTV2,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226540/index.m3u8
CCTV2,http://221.225.236.123:9901/tsfile/live/0002_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV2,http://118.112.148.228:4022/udp/239.93.1.23:6000
CCTV2,http://111.160.17.2:59901/tsfile/live/0002_1.m3u8
CCTV2,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226540/index.m3u8
CCTV2, http://mh0.asia:35455/itv/1000000001000023315.m3u8?cdn=ystenlive
CCTV2,http://121.29.111.242:8888/rtp/239.253.92.190:6065
CCTV2,http:///rtp/239.69.1.102:10250
CCTV2,http://3501776.xyz:35455/gaoma/cctv2.m3u8
CCTV2,http://113.25.252.226:9901/tsfile/live/0002_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV2,http://27.10.72.127:8001/udp/225.0.4.132:7980
CCTV2,http://223.10.115.195:8082/udp/239.1.1.8:8008
CCTV2,http://218.89.240.144:59901/tsfile/live/0002_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV2,http:///udp/239.45.1.109:5140
CCTV2,http://222.241.154.37:9901/tsfile/live/23002_1.m3u8?key=txiptv
CCTV2,http://180.108.135.48:8888/udp/239.49.8.50:9802
CCTV2,http://120.76.248.139/live/bfgd/4200000061.m3u8
CCTV2,http://116.21.87.83:8889/udp/239.77.0.137:5146
CCTV2,http://123.101.98.163:2000/rtp/239.16.20.2:10020
CCTV2,http://106.42.108.91:2000/rtp/239.16.20.2:10020
CCTV2,http://117.27.190.42:9998/tsfile/live/23233_1.m3u8?key=txiptv
CCTV2,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010211/index.m3u8
CCTV2,http://coolcat.synology.me:4022/rtp/239.3.1.60:8084
CCTV2,http://222.130.146.175:8888/rtp/239.3.1.60:8084
CCTV2,http://60.164.229.62:4040/udp/239.255.30.179:8231
CCTV2,https://stream1.freetv.fun/ba9e1b54699bd8845523bfe5d450638180bbffdd91cc8d68b76d67d72f896887.m3u8
